spindle_speed,motor_current,vibration,flow_rate,production_volume,power_consumption,energy_per_unit,fault_event_count,downtime_minutes,maintenance_frequency,resource_efficiency,production_efficiency,energy_saving_pct,downtime_reduction_pct,cost_reduction_pct,benefit_score,shift_Afternoon,shift_Morning,shift_Night,product_type_Product_A,product_type_Product_B,product_type_Product_C,product_type_Product_D
2905.2020946747666,23.524568484935,1.0229088814961258,63.0381390116421,130.2507332090743,19.43507664886933,15.118737629705691,1,20.582142236139287,1.3245487279967834,99.0,99.0,6.722828350102828,61.7805051112449,29.101990077082807,68.4653595722994,False,True,False,True,False,False,False
2796.104742781016,21.17067145054447,1.3533658163099769,64.12793615316002,94.8090826873307,20.250584491892727,20.0,3,18.496845381046064,2.6078874188790486,99.0,99.0,2.0,53.33572146933741,33.96890557600814,67.24670498718767,False,False,True,False,False,True,False
3132.890494529096,22.711080985278915,1.336838071063227,69.08492640688377,126.31325488178275,20.41056405027233,16.155112079693858,2,25.85050153874967,2.2353367206107198,99.0,99.0,5.292791241102194,44.71394045823872,27.34715642818596,67.06860491182546,True,False,False,False,True,False,False
3202.5847037489884,22.637253692348875,1.2872079911204273,75.0,122.55638304620138,19.76706844242709,16.110485226204016,4,28.73044932390527,3.177209455335308,99.0,99.0,7.632921303123906,43.12476559508438,25.593479972513983,66.24960146769052,False,True,False,True,False,False,False
2851.86202229607,24.964475421388475,1.213945353418059,70.46293751226625,103.837890179797,19.229134170232296,17.9242337411239,1,18.475451522308088,2.1317369356092457,99.0,99.0,4.3835654081588045,49.99611023593428,27.861535145541342,67.27924348854353,False,True,False,True,False,False,False
2548.688062423599,22.5609078481676,1.2872079911204273,67.80695274487223,87.5531874639849,18.19031756494652,20.0,4,36.86205882829523,3.280754341089997,99.0,99.0,2.0,31.74825132141557,27.57575509492217,65.06727748766552,True,False,False,False,False,False,True
2791.566584257904,22.453975122045787,1.125997187392083,73.36639606022688,110.69953078341376,19.99929850449108,18.152845816970498,4,21.36095579772836,2.6790316525719984,99.0,99.0,2.0,47.07913099947908,25.69652651504907,66.5004552849153,True,False,False,False,False,True,False
2022.7277123723188,24.67461297746101,2.020999718880087,68.1452014102124,106.53586125498282,18.68382014787014,17.49798193686694,4,33.919299248351564,2.8138169984375074,99.0,95.48221331063688,3.903274444078975,35.56974421276196,23.581991027441426,63.32625312704769,True,False,False,False,True,False,False
3090.866331556779,28.51692445397782,1.6399392338851153,72.43263823985444,109.94818791664142,20.704640773790864,18.74368433579104,0,15.30824488667552,1.7009341078737277,99.0,99.0,7.081385754079894,62.653629450005965,28.70433452320856,68.26895499826963,False,True,False,False,False,False,True
2937.6224368015346,30.369997196632724,1.2955963239640096,68.32302983870206,131.3846141305425,20.8969270264931,15.77236099539174,2,21.419920208355546,2.20516931236187,99.0,99.0,10.94034056785393,53.74490136150595,33.93621436498108,69.09306441472766,True,False,False,True,False,False,False
2909.0466818283667,25.171616057813168,1.3202697757076338,67.74591766207358,97.14498545615656,19.258802409289643,19.7626085847929,1,27.95048460483975,2.05693195500929,99.0,99.0,2.0,48.47699536065845,27.20955780093801,66.12492055983006,False,True,False,False,False,True,False
2631.149333808975,22.22436254892469,0.8881137827055324,63.83460691432834,116.98610496314863,17.342529062819395,15.036887548011366,1,15.311951962347583,1.8178329671754776,99.0,99.0,8.502382412323747,51.29867111955957,29.296818706124327,67.79436607519641,True,False,False,False,True,False,False
3546.1699829564595,26.385818113560145,1.687315408276315,75.0,126.10781060641136,22.217198311984497,17.394742640892595,1,13.562594081553687,2.215365257401784,99.0,99.0,5.723083804245214,57.92068218577655,32.311201439806155,68.44977934313968,False,False,True,False,True,False,False
3532.3792660158447,29.229380488150326,1.4421032059812775,75.0,109.78429485836396,22.50987274782654,20.0,1,15.04969060586166,1.6682551372488332,99.0,99.0,3.7547503096859263,50.56132726990892,33.967846554534354,66.73028324354665,True,False,False,False,False,False,True
3250.6706662347024,25.371793734026063,1.0297349264099995,75.0,138.436068399704,21.619941307555127,15.443564437458232,2,21.379488595447263,1.9153045627890692,99.0,99.0,10.743160483230088,49.43217690306352,27.531919890063637,68.364077193986,False,True,False,False,False,True,False
2444.077849381446,22.83805262061452,1.1431098020919297,62.5441227111616,116.06747486013828,17.943637191948785,15.13368515704578,0,17.443727445848594,1.7372493167488912,99.0,99.0,12.80039485480822,57.734870291475616,30.908515332256403,69.7883410859673,False,False,True,True,False,False,False
2655.997085749138,22.096237808168848,1.135878777058238,59.70450040759732,114.63343238703727,19.16136557202699,16.47374130750276,0,7.427002149867954,1.88427189686502,99.0,99.0,2.0,63.70406905831554,34.2168642758208,68.84222889476332,False,True,False,True,False,False,False
3198.330012320909,28.14276134949734,1.295488525884967,70.78088767479939,121.43021653386178,22.7138809119407,18.504735256570516,6,32.215411630678524,3.561240174426603,99.0,99.0,2.075559981393132,33.88300284612149,25.478357180120057,65.55920336592104,True,False,False,False,True,False,False
2779.302080360032,27.08697351828375,1.1102490160665526,68.65066505064331,115.82123722965052,19.68945671517352,16.914540035373474,0,14.434660164735632,1.5769645859791437,99.0,99.0,6.503396859504718,48.79013665511933,28.7423144304724,67.25169872609519,True,False,False,False,False,True,False
3358.542797398592,26.13496272835986,1.2315964872109002,74.12708381939841,111.26826853929154,21.87411917675303,19.548882823884668,2,23.05910246301708,2.3886274041970634,99.0,99.0,2.0,51.467451615174106,31.998178060482456,66.92529421421592,False,True,False,True,False,False,False
2222.7861498351976,25.119074661430936,1.4503307968932588,62.18705539571432,107.95309047867298,16.176128202781232,14.882777075855527,6,42.46853169056777,3.6203066832468247,99.0,97.33714130703,9.646718918618742,29.138404212226057,26.95729946853118,64.83621214530154,False,True,False,False,False,True,False
2072.883898407515,20.087562933444403,1.5228113295565822,57.76169619700991,94.88532862830438,16.34825254126892,17.53050139673339,0,13.78075299112078,1.4204144878949496,99.0,99.0,2.0,58.60169180778919,31.134279645398745,67.36310389049065,False,True,False,False,False,False,True
3527.086900541381,23.90462396798774,1.7832207213696092,75.0,110.84818005072484,21.94390347918732,19.896258754841384,2,28.077305167207715,1.8133307739686368,99.0,99.0,6.660163211528397,46.63464910456263,27.82901273800938,67.08204004138675,False,False,True,True,False,False,False
3489.719071846229,27.07882538832074,1.5517586906595298,75.0,109.16038050625846,21.50758242752868,19.974523569604585,1,10.172742695320542,2.3868741017635697,99.0,99.0,2.0,65.25742137674858,29.186125675109167,67.52477912680749,False,False,True,False,False,False,True
2632.8745944011407,26.52920117903064,1.3383785914795574,70.91255876203869,121.8158823295644,19.214020555272494,15.904170890762552,2,22.318474012713963,2.276376538424016,99.0,99.0,6.1280167717092215,55.10411912909027,28.57771779234305,67.77073569755451,True,False,False,True,False,False,False
3335.5582886176558,26.315877291909203,1.3875661398015529,72.8545048668954,118.86928749137256,22.50864519171243,19.125336097812045,6,32.34101215578039,3.72070008028501,99.0,99.0,2.0,32.76035718051401,25.65300596986127,64.84427104358988,False,True,False,False,False,True,False
3204.585081048677,23.172682445128583,1.1328239687344512,72.14762547831242,105.57623226123744,20.84174637768918,19.89370357488036,2,15.886184911639148,2.407499581137741,99.0,99.0,3.6258167361656906,47.52188255412628,25.56983281753936,66.60959961625295,False,False,True,False,False,True,False
3021.892010908566,21.42116823864627,1.2657626279517848,67.54003481438731,103.95450671154006,18.75382729092552,17.716117957294077,1,14.47140704361475,2.271292794287628,99.0,99.0,8.988105269325057,61.84085749469202,25.888967924977973,68.66836711130564,True,False,False,False,True,False,False
3257.3178359323183,25.102321701431737,1.1251827220395656,75.0,103.91454674274802,19.90313397496798,19.24911645096758,2,25.12909533614828,2.4444941486883947,98.74508001451524,99.0,2.8856000544559417,54.92052916678877,28.601942212052183,67.85604035794127,True,False,False,True,False,False,False
2443.964025140814,22.18846695749616,1.2346059520745871,63.72030714240133,125.64020153264202,18.087779776205263,14.179149037318805,2,12.07813923689908,2.519872075551,99.0,99.0,9.43860523895802,58.79542586419702,27.51673434114652,69.43480178914164,True,False,False,False,False,False,True
2501.053381721099,27.7835395903918,1.5537450430229534,64.66977475722717,119.56083203806143,19.253232037608843,15.86962223914495,1,16.33057867700029,2.314794195614194,99.0,99.0,11.715255197021378,57.008381915565074,32.569173834270195,69.62918123220041,False,True,False,True,False,False,False
2794.068232764586,24.563339374203892,1.5976215152117126,70.80726728566322,131.15429806566817,20.251996217888927,14.898776625269678,3,23.91846683377435,3.1022434945346693,99.0,99.0,5.980664278155489,43.87085566623712,25.477500459857257,66.07600117281895,True,False,False,False,True,False,False
3188.359199347274,22.880962612876896,1.2969485965101526,72.812164932085,106.52092942557016,20.758600782747447,19.91749480377778,1,13.563661499948193,2.1540305724373834,99.0,99.0,2.102807490853144,59.12277346768136,27.664237469430127,67.10776674146737,True,False,False,False,True,False,False
3054.713060214025,26.6014483502459,1.1776180620255423,69.68061408143018,131.46685141678125,20.39607854642821,15.69910304674224,2,20.88019344420251,1.7702763707844724,99.0,99.0,7.985280587687778,53.43057942897469,30.32227346635343,68.48157265997213,True,False,False,False,True,False,False
2780.8084686834623,25.777935774675,1.4981375915799704,65.54197898978401,113.9300519915408,20.260144300587665,17.921183665636967,3,32.670724910626575,1.988347560287806,99.0,99.0,5.1216472981055,31.728399424191792,23.84697056848678,65.29579422504165,False,False,True,False,True,False,False
2713.405364177846,22.035271640162662,1.4555161047762857,72.41749374326992,124.66616129012668,19.588193128851724,15.532117899972024,1,24.46060494880753,2.0215978026324493,99.0,99.0,9.02313424225701,55.67156726241962,28.064229803508507,67.7823662228844,False,True,False,False,True,False,False
2969.175732964453,23.39963849556151,1.4897860853785816,66.21028680746969,121.26037735652392,18.1330561592744,14.933996870851225,5,34.22460602514732,3.667544708921009,99.0,99.0,9.564388601816407,38.193467147570175,30.846759034452944,66.43277760312087,True,False,False,True,False,False,False
3173.733068436551,23.812917880014847,0.9795639109044364,75.0,99.80186566776986,21.01469094633579,20.0,2,17.7757865869876,2.8568931286132973,99.0,99.0,3.51489418219541,52.07795545393082,28.54618017091682,66.96269195195705,False,True,False,False,False,True,False
3330.211019130197,28.42077661566876,1.5275114198931272,71.85222539783875,106.91447543393087,21.377693911038016,19.655503872276874,3,27.739569555859536,2.316223505264683,99.0,99.0,2.8081966834923096,47.94736491865568,30.93703092762465,67.00138801986274,True,False,False,True,False,False,False
2196.1720655698923,26.51132993828134,1.6238636870622136,61.99380298066814,106.0170220034008,17.294797735386965,16.102575486829043,0,15.552607353810515,1.9189095527329143,99.0,99.0,5.054183257305731,60.87299035833593,26.643430447238902,66.82394239290609,False,True,False,True,False,False,False
2463.872713807887,21.55539946692064,0.8620944416805947,56.96353407005553,110.82742713569804,17.512201650173626,15.606896915980911,4,30.013489395550778,2.7709596884487597,99.0,99.0,6.870918750684142,45.119938262962144,30.06571063487168,67.61830216157259,False,True,False,False,True,False,False
2658.222095222468,21.59408104937677,1.2675543909427778,68.14155767271632,115.8829387966637,18.99091166680812,16.73155992449064,4,26.83273836260509,3.124513669505909,99.0,99.0,5.494895954725826,45.21212391113065,27.39164888836847,66.80171935403592,False,False,True,False,True,False,False
3349.5208843208343,19.765851413194767,1.3532219855999936,68.32327244775766,126.50658375906691,21.98916756052625,17.37202128833952,5,33.97004332927058,3.8095599903202766,99.0,99.0,2.93459376081221,38.18187501418452,26.549942941951315,65.42888629316792,False,True,False,True,False,False,False
2781.042207437265,27.786365024367807,1.4953500367412136,67.42874890648373,93.56278517447863,19.62829066838669,20.0,1,26.29997808841384,2.9115042136198097,99.0,99.0,4.541066863990159,46.29983670463084,29.301474279696876,66.26751296615113,True,False,False,False,True,False,False
1967.2833083931368,24.563339374203892,1.6430704646155614,58.43405859923673,94.67320683389389,16.488903027672873,17.547617293574927,5,34.780509620267104,3.232575313903406,99.0,96.95364284823631,6.297771738090117,33.5774699932815,27.659928105484088,65.12732541562845,False,False,True,False,True,False,False
2983.32132116355,20.32206213675852,1.5589937630904895,68.06653039715873,118.43132490805192,19.862777331967568,16.517629473539635,2,23.280169454777354,2.392864394899846,99.0,99.0,2.7365241357696783,48.1395998380552,28.18431739880941,65.92658182408726,True,False,False,False,True,False,False
2534.8932989173054,21.22228169531916,1.7499683456143127,65.38028256642339,96.49206065012544,19.88624967997024,20.0,1,15.66165703790423,2.4900922130848104,98.0692175161626,99.0,2.999520411650185,56.27802816215039,34.19180562532504,66.90129238646546,False,True,False,False,False,True,False
2570.897929246389,25.950054082190377,1.3396103981876897,68.1452014102124,117.16797284038084,20.02380329926706,17.29556898098824,6,36.50270715468042,3.52553021713302,99.0,99.0,3.893353164435064,28.7804552846305,20.05430347656184,64.41206246191848,False,True,False,False,False,False,True
2221.870968973938,22.365562352068167,1.0103324421469486,57.85910972062253,93.79991947953718,16.288581481392214,17.137078725110772,4,29.872121839035383,2.855372339502092,99.0,97.80239304929955,8.327496562547019,40.77914472532441,30.43264956307361,65.74440571465708,False,False,True,False,True,False,False
2727.441711636423,22.311973917695184,1.224829734558917,72.209858347189,103.62266576387312,18.221192180851038,17.228539698550613,1,10.69376711725522,2.385031547233242,99.0,99.0,2.0,60.9652865301963,28.402531801184512,68.12542760474635,False,True,False,False,False,True,False
2512.016762501039,23.956169037062317,1.289159342902106,59.04010822009863,96.29696029714108,18.867536243144954,20.0,3,30.08055556871077,3.0295685673505037,99.0,99.0,2.0,42.87667644344223,22.585585781731734,64.76725595629111,True,False,False,True,False,False,False
2159.3382660024567,15.048854040585958,1.6844439155450956,64.58012092228314,120.84343088200237,17.141433282887064,14.237119566784244,2,27.14723859151667,2.3539151465339967,99.0,99.0,8.670218643245935,40.034293968611244,26.19558769182835,65.83284864602486,True,False,False,False,False,True,False
3320.666103525439,26.065352968041392,1.4877975847722424,68.97889844822558,110.80627902474778,21.048282690181765,18.95794001067716,3,26.78665792439742,2.329977340479137,99.0,99.0,3.887818388073815,47.95790633182936,26.76766301371848,66.50535643571695,True,False,False,False,False,True,False
2840.7299018621525,22.453806569036075,1.3567104062895727,70.57893495351584,112.22466523028189,19.112849967730767,16.853488076485608,5,30.69391153511752,3.271741944394872,99.0,99.0,9.4162078021636,35.55468425242616,23.82087240147679,65.88163285387691,False,False,True,False,False,True,False
2851.86202229607,28.23042797553445,1.2765838838325885,65.82379937235082,102.1870311766269,20.02981168914895,19.941427362917548,5,30.092231101407076,3.5010685309308567,99.0,99.0,3.0228437455788915,33.39184264881362,27.187823873535187,64.81454207735185,False,True,False,False,False,False,True
2178.7063179296365,22.78025897260621,1.2354340969813524,58.60767389581653,96.43048849780052,18.34705748650703,18.82067765768573,2,22.87155463883232,1.805665710081824,99.0,96.75904978179956,6.411698180885896,45.79785677521963,28.38249575144082,66.54006011442648,True,False,False,True,False,False,False
2613.4572318386354,19.88577605059013,0.8072248289027917,60.69575026290018,100.24581878368136,18.756522292775653,18.143171610291493,2,18.548572290164252,1.9455671158176644,99.0,99.0,4.264256657596731,52.36309978951698,30.540709080520227,67.06340060535852,True,False,False,False,True,False,False
3051.3751213867927,25.489415130651757,0.9038241013671025,68.11841550407526,97.24088987654622,20.6325685364326,20.0,4,23.898083801593938,2.9761952217380463,99.0,99.0,2.0,49.35812494669885,25.692797812845093,66.38289700555667,False,True,False,True,False,False,False
1940.6905563394384,24.80068608658001,1.552295901850768,52.48221723085564,114.7534868148539,17.267322882440475,15.292495808494458,1,19.44334646732182,2.0835323672812467,99.0,99.0,8.129847426018028,53.55031109024625,27.710857172704987,67.36296910136768,False,True,False,False,False,True,False
2973.409764401985,21.51845979252237,1.127181349533249,71.62671903995927,120.16607875317617,20.59807014097552,17.516907636894416,2,18.668045147626557,1.999347512234096,99.0,99.0,6.009195380696768,53.51987608274192,24.39791682020478,67.42031399601257,True,False,False,False,False,False,True
3058.152307468856,25.029557945620205,0.9443010515271806,66.80518185593432,123.30794063157975,21.28856319079788,16.952172108574675,3,23.587308382643258,2.9854376708653696,99.0,99.0,7.05669278086159,50.763653977184354,32.0191616165524,67.38324634744018,True,False,False,False,True,False,False
3009.669950535829,25.276245984982197,1.2353950019915214,70.51801317871146,112.57198668520309,21.34967335170187,18.646495855792253,1,22.1598986866952,1.2828286501883963,99.0,99.0,3.8261588391955623,54.59309608024433,26.898883062721463,67.09444922621688,True,False,False,False,True,False,False
2976.64387003298,23.02762141866897,1.2177577577531755,70.9048560148007,110.03818558675886,20.63349950773388,19.021181656105675,1,18.20609907448031,2.100001056791997,97.8981400935262,99.0,6.7205444881463885,52.94077018950358,28.353166204056823,67.04109851115986,False,False,True,False,False,True,False
2695.4341314362205,22.74353636749505,0.7836516197713111,67.39709072570571,119.57746476978218,18.144550333293196,15.123624993457105,2,21.790657395555463,2.3964115024602264,99.0,99.0,9.607684615592348,56.531018836575406,27.452430617077397,68.38291065363767,True,False,False,True,False,False,False
2464.971368318774,21.39045690194528,1.007772066303708,68.86013088410958,100.3597264083236,17.191635580275975,17.30022450475729,1,16.091564725531313,2.311868725863205,99.0,99.0,2.0,58.11970487872936,25.549907729787545,67.67781504237645,False,False,True,True,False,False,False
2016.409493731816,21.592243309208506,1.1406893017058275,60.67580008675799,118.13552466499188,17.28898582993991,15.082950268034468,1,13.183627746569144,1.952018857341795,99.0,99.0,5.304721698111468,65.5783564635633,28.073716528915604,68.61296395507443,True,False,False,False,True,False,False
3448.007821422162,25.684862156260035,1.6003630022874096,73.42444439198853,121.71023153745524,21.750721043561555,18.20956760487678,5,35.21488844800092,4.089014576731588,99.0,99.0,3.285909114535548,33.56371814316702,26.502122745537967,65.10577502183517,False,True,False,False,True,False,False
2937.510753848743,23.79148847289081,1.1750287246607227,66.05211700490969,121.13813539329672,20.04443511672312,16.456222708852327,4,28.110107953422656,3.2654285951978577,99.0,99.0,6.584402146559425,37.03085964164225,32.26049774116707,65.73640690530644,False,True,False,False,True,False,False
2275.075027363567,24.952988250899388,0.9164326421112226,57.63035040995073,97.34496060279729,17.510634845267035,18.085313857110144,0,11.912802225400256,1.763496619868865,99.0,99.0,5.043268585548823,59.69171053699831,26.24755297162495,68.19201866465792,True,False,False,True,False,False,False
2809.2425568641465,24.320402615475423,0.8354833089386455,69.43540726256286,117.00863794348416,20.025212423486696,16.823593271461974,2,7.544237471221535,2.073946342025269,99.0,99.0,9.606789439284752,55.72926285160582,32.37396246420771,68.31190042616302,False,False,True,False,True,False,False
2647.0342631555754,20.23897755291776,1.6741254485318522,70.85202233235398,104.35441027463278,18.152095429693823,17.361602096279274,2,18.73886163116392,2.8455762839049337,99.0,99.0,5.470054724243621,52.0189693728794,30.32311025382024,66.3706869185882,False,True,False,False,False,False,True
3087.9226720506954,25.471799534785223,1.0708373767669788,73.7727213102995,103.86405084868224,19.30571634127419,18.85558344034012,1,22.01047797197849,2.099945449251325,99.0,99.0,8.222662004128384,53.00579132468979,24.18651850452222,67.91291644727836,True,False,False,True,False,False,False
2739.4090251927687,19.50372171099614,1.581167953442914,71.94092631575307,91.77143492886474,17.95375804547458,19.67076192345621,4,30.40049613747521,3.775202313042014,99.0,99.0,2.0,35.97163782360016,25.355250675559137,64.61796830528951,False,True,False,False,False,True,False
2415.020547771582,24.563339374203892,1.2391315174903073,63.42258654699395,101.0101592821094,18.69645355128613,18.211239581442463,2,19.339398947481087,2.4145545831741804,99.0,99.0,4.208226239377308,47.96822565993372,29.146780159742303,67.2288657957073,False,True,False,False,False,True,False
3362.882389283816,25.47738238921996,0.8677233329904591,71.47421915170055,111.44081769177266,21.9004442890702,19.56945308361573,2,16.324421665333222,2.1224548123536247,99.0,99.0,2.0,49.45593748380291,32.540179434496515,66.10784016511748,True,False,False,False,False,False,True
2965.656980368996,27.2128480115496,0.8988812900292426,72.77560396430292,90.43410959395116,19.363681913294887,20.0,2,15.496511200288332,1.5555669856348575,99.0,99.0,2.0,58.45715122719753,30.174987759433343,68.03739131380549,False,True,False,False,False,True,False
3504.043124523216,26.71599516857612,1.7134577900745367,72.52576862223924,121.27434983528516,22.961442228280365,18.95007175178413,2,22.2996155702195,3.064833901318005,99.0,99.0,2.0,53.29297892146913,27.963136155399216,67.16423411848282,True,False,False,False,False,True,False
2623.720273199473,22.943903174135908,1.0826568484325625,61.960628080171645,93.84768505775992,19.0024910111208,19.90377445759413,2,20.284294628089512,2.3642711223770343,99.0,99.0,5.57826772728904,50.09931420497925,29.10822160229761,67.13694330606094,False,False,True,False,False,True,False
3341.1322663950828,22.89698383307581,1.5502143535229145,72.5472729891115,115.25635067121578,20.89956838864468,18.364939365461503,1,23.490005554063984,2.139479031348401,99.0,99.0,4.231144450253387,46.78433592368585,32.72535076363735,67.95081722350577,False,False,True,True,False,False,False
2680.323592095299,24.488577429502733,1.1622691170060502,71.8219547292288,112.01150518353052,19.02282715328434,17.0971667578534,1,15.758341405562575,2.108251764784555,99.0,99.0,6.055427056081288,60.01920044616652,31.76097059378543,68.19180184940349,False,True,False,False,False,True,False
2674.082258815872,26.76925862803785,1.6250458861355432,60.34187366858943,100.25968354562904,19.926586429843912,19.59659227829913,4,24.375557437210137,2.7794338951956727,99.0,99.0,2.0,49.4861168233399,26.35198552760369,66.60816509979028,True,False,False,False,True,False,False
2724.5591005681854,23.87325047083228,1.120950789676692,71.14567462922967,97.03752630903072,18.976409973253897,20.0,2,14.290384870188756,2.5421187236094083,99.0,99.0,4.5689405220493065,61.4459938189374,30.60912410473244,68.17847696738579,False,False,True,False,True,False,False
3061.378825684169,19.17310880416324,1.0011301196603242,71.21025240407155,118.49571866680547,19.120848697144787,15.83455500568893,2,13.85608608976607,2.280565537930731,99.0,99.0,9.516999242691776,64.4827149921411,30.27415490475967,69.3958449573416,False,True,False,True,False,False,False
2885.4347443875995,24.12701027616089,1.1549102356379366,73.18455108398807,107.2296968065706,19.254350888744543,17.734254679767677,0,14.99163810358808,1.7218527219049984,99.0,99.0,6.027079051348791,63.17103878755573,33.084603682661495,68.1594780595954,True,False,False,True,False,False,False
2972.26204122182,25.040954619704447,1.4006182835425285,68.92723134163292,102.02040657630135,20.32638214280251,20.0,3,24.936173545472293,3.188428765592376,99.0,99.0,2.0,42.5335864279005,26.67613875526328,65.06384626204579,False,False,True,True,False,False,False
2149.6665351594997,22.954325713508755,1.3941966622464543,54.95501088416963,115.67618185209508,17.590839161058202,15.57067547154154,6,35.91915895228959,4.384823111984935,99.0,99.0,3.205505429673715,22.364262364355973,25.297805010284723,63.86419209609961,False,True,False,False,False,True,False
2513.636312904403,24.56332280067397,1.47501167000787,63.66665709089561,96.24140492001828,17.739291582001727,18.21057419683905,3,27.15507270345968,2.577721453198468,99.0,99.0,6.422010622323338,42.69978209610454,29.85055085810216,66.72212832811789,False,False,True,False,False,False,True
3390.93817241629,21.400773919646003,1.1376369001184572,71.56799634557875,130.77405446199464,21.36419187001854,15.890755055586466,3,22.553954187245907,2.7641781014996054,99.0,99.0,12.213482531637313,41.68191818730868,30.39844227583051,67.75530102422043,True,False,False,True,False,False,False
